,accuracy,batch_run,dataset,f1,f1_mean,f1_std,logloss,model,n_total_train,seed_initialization_run,selector,test_base_rate,test_positives,test_size,train_base_rate,train_fraction,train_positives,train_size
8,0.96,1,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.1600788359360327,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.17647058823529413,0.102,18.0,102.0
9,0.961,1,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.15830721281007043,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.20535714285714285,0.112,23.0,112.0
10,0.96,1,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.15104795619802652,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.1885245901639344,0.122,23.0,122.0
11,0.96,1,skewed_sklearn_20_to_1,0.375,0.375,,0.15156080773450475,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.18181818181818182,0.132,24.0,132.0
12,0.959,1,skewed_sklearn_20_to_1,0.36923076923076925,0.36923076923076925,,0.15039590420624327,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.18309859154929578,0.142,26.0,142.0
13,0.956,1,skewed_sklearn_20_to_1,0.2903225806451613,0.2903225806451613,,0.1517371307649685,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.18421052631578946,0.152,28.0,152.0
14,0.957,1,skewed_sklearn_20_to_1,0.31746031746031744,0.31746031746031744,,0.14837219909565647,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.1728395061728395,0.162,28.0,162.0
15,0.956,1,skewed_sklearn_20_to_1,0.2903225806451613,0.2903225806451613,,0.148954355243709,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.1686046511627907,0.172,29.0,172.0
16,0.958,1,skewed_sklearn_20_to_1,0.3225806451612903,0.3225806451612903,,0.14870465996605453,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.16483516483516483,0.182,30.0,182.0
17,0.959,1,skewed_sklearn_20_to_1,0.3278688524590164,0.3278688524590164,,0.148971098432588,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.16666666666666666,0.192,32.0,192.0
18,0.96,1,skewed_sklearn_20_to_1,0.375,0.375,,0.14838655129619352,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.16831683168316833,0.202,34.0,202.0
19,0.96,1,skewed_sklearn_20_to_1,0.375,0.375,,0.14774303760527038,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.16981132075471697,0.212,36.0,212.0
20,0.96,1,skewed_sklearn_20_to_1,0.375,0.375,,0.14694798754817112,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.16666666666666666,0.222,37.0,222.0
21,0.96,1,skewed_sklearn_20_to_1,0.375,0.375,,0.1459239030096872,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.15948275862068967,0.232,37.0,232.0
22,0.96,1,skewed_sklearn_20_to_1,0.375,0.375,,0.14556533837053412,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.15289256198347106,0.242,37.0,242.0
23,0.96,1,skewed_sklearn_20_to_1,0.375,0.375,,0.14508826575216027,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.14682539682539683,0.252,37.0,252.0
24,0.96,1,skewed_sklearn_20_to_1,0.375,0.375,,0.14474855981405252,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.14122137404580154,0.262,37.0,262.0
25,0.96,1,skewed_sklearn_20_to_1,0.375,0.375,,0.14462071389939818,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.13602941176470587,0.272,37.0,272.0
26,0.961,1,skewed_sklearn_20_to_1,0.4179104477611941,0.4179104477611941,,0.14527546859435028,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.1347517730496454,0.282,38.0,282.0
27,0.962,1,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.14482489583883418,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.13013698630136986,0.292,38.0,292.0
28,0.962,1,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.14481663398172626,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.12582781456953643,0.302,38.0,302.0
29,0.962,1,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.14476587781733263,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.12179487179487179,0.312,38.0,312.0
30,0.962,1,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.1449053199553542,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.11801242236024845,0.322,38.0,322.0
31,0.962,1,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.14492543686151793,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.1144578313253012,0.332,38.0,332.0
32,0.962,1,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.14503185958009557,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.1111111111111111,0.342,38.0,342.0
33,0.96,1,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14389717867078727,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.11079545454545454,0.352,39.0,352.0
34,0.96,1,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.1439920305796977,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.10773480662983426,0.362,39.0,362.0
35,0.96,1,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.1440554582920319,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.10752688172043011,0.372,40.0,372.0
36,0.961,1,skewed_sklearn_20_to_1,0.4179104477611941,0.4179104477611941,,0.14409038158742776,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.10471204188481675,0.382,40.0,382.0
37,0.961,1,skewed_sklearn_20_to_1,0.4179104477611941,0.4179104477611941,,0.14427265260584482,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.10204081632653061,0.392,40.0,392.0
38,0.961,1,skewed_sklearn_20_to_1,0.4179104477611941,0.4179104477611941,,0.14375903491317624,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.10199004975124377,0.402,41.0,402.0
39,0.962,1,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.14374315307068014,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.09951456310679611,0.412,41.0,412.0
40,0.962,1,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.14379890434433903,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.0971563981042654,0.422,41.0,422.0
41,0.962,1,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.14394551274128867,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.09490740740740741,0.432,41.0,432.0
42,0.96,1,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14267141598254962,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.09728506787330317,0.442,43.0,442.0
43,0.961,1,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14282273694800607,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.09734513274336283,0.452,44.0,452.0
44,0.961,1,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14277638922320984,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.09523809523809523,0.462,44.0,462.0
45,0.961,1,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14276602479273748,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.09322033898305085,0.472,44.0,472.0
46,0.961,1,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14282241672923765,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.0912863070539419,0.482,44.0,482.0
47,0.961,1,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14254121484956,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.09146341463414634,0.492,45.0,492.0
48,0.961,1,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.1425297211590259,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.08964143426294821,0.502,45.0,502.0
49,0.961,1,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14253430145831075,logistic_regression,1000.0,1.0,uncertainty,0.051,51.0,1000.0,0.087890625,0.512,45.0,512.0
0,0.848,2,skewed_sklearn_20_to_1,0.3090909090909091,0.3090909090909091,,0.39348718059319526,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.2727272727272727,0.022,6.0,22.0
1,0.868,2,skewed_sklearn_20_to_1,0.3125,0.3125,,0.34268042243447416,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.21875,0.032,7.0,32.0
2,0.907,2,skewed_sklearn_20_to_1,0.3758389261744966,0.3758389261744966,,0.27627607888894057,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.19047619047619047,0.042,8.0,42.0
3,0.923,2,skewed_sklearn_20_to_1,0.3636363636363637,0.3636363636363637,,0.21859614609278377,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.17307692307692307,0.052,9.0,52.0
4,0.946,2,skewed_sklearn_20_to_1,0.38636363636363635,0.38636363636363635,,0.1828167943845495,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.14516129032258066,0.062,9.0,62.0
5,0.949,2,skewed_sklearn_20_to_1,0.23880597014925373,0.23880597014925373,,0.1787607758181733,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.1388888888888889,0.072,10.0,72.0
6,0.956,2,skewed_sklearn_20_to_1,0.35294117647058826,0.35294117647058826,,0.17678156166589584,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.18292682926829268,0.082,15.0,82.0
7,0.958,2,skewed_sklearn_20_to_1,0.3636363636363636,0.3636363636363636,,0.1613918453778859,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.20652173913043478,0.092,19.0,92.0
8,0.964,2,skewed_sklearn_20_to_1,0.48571428571428565,0.48571428571428565,,0.1582708091312981,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.23529411764705882,0.102,24.0,102.0
9,0.958,2,skewed_sklearn_20_to_1,0.3636363636363636,0.3636363636363636,,0.15211175810377944,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.21428571428571427,0.112,24.0,112.0
10,0.957,2,skewed_sklearn_20_to_1,0.3384615384615385,0.3384615384615385,,0.15155744066080726,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.21311475409836064,0.122,26.0,122.0
11,0.958,2,skewed_sklearn_20_to_1,0.3636363636363636,0.3636363636363636,,0.15137579449154104,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.21212121212121213,0.132,28.0,132.0
12,0.959,2,skewed_sklearn_20_to_1,0.36923076923076925,0.36923076923076925,,0.14835894954687104,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.20422535211267606,0.142,29.0,142.0
13,0.96,2,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14622596136650373,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.19736842105263158,0.152,30.0,152.0
14,0.96,2,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.1458824585113096,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.19135802469135801,0.162,31.0,162.0
15,0.96,2,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14528849289013596,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.18023255813953487,0.172,31.0,172.0
16,0.96,2,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14526228205940622,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.17582417582417584,0.182,32.0,182.0
17,0.96,2,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14492238130008753,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.16666666666666666,0.192,32.0,192.0
18,0.96,2,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14508698996578673,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.15841584158415842,0.202,32.0,202.0
19,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14447355973447282,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.1650943396226415,0.212,35.0,212.0
20,0.958,2,skewed_sklearn_20_to_1,0.3636363636363636,0.3636363636363636,,0.1450142520478721,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.16216216216216217,0.222,36.0,222.0
21,0.958,2,skewed_sklearn_20_to_1,0.3636363636363636,0.3636363636363636,,0.14485843085998767,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.15517241379310345,0.232,36.0,232.0
22,0.958,2,skewed_sklearn_20_to_1,0.3636363636363636,0.3636363636363636,,0.1446808660428505,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.1487603305785124,0.242,36.0,242.0
23,0.958,2,skewed_sklearn_20_to_1,0.3636363636363636,0.3636363636363636,,0.14478385847736808,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.14682539682539683,0.252,37.0,252.0
24,0.958,2,skewed_sklearn_20_to_1,0.3636363636363636,0.3636363636363636,,0.14495594320638458,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.14122137404580154,0.262,37.0,262.0
25,0.958,2,skewed_sklearn_20_to_1,0.3636363636363636,0.3636363636363636,,0.1451684521628342,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.13602941176470587,0.272,37.0,272.0
26,0.959,2,skewed_sklearn_20_to_1,0.38805970149253727,0.38805970149253727,,0.14423157592265157,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.1347517730496454,0.282,38.0,282.0
27,0.959,2,skewed_sklearn_20_to_1,0.38805970149253727,0.38805970149253727,,0.14447068378678452,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.13013698630136986,0.292,38.0,292.0
28,0.959,2,skewed_sklearn_20_to_1,0.38805970149253727,0.38805970149253727,,0.14470050974808743,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.12582781456953643,0.302,38.0,302.0
29,0.959,2,skewed_sklearn_20_to_1,0.38805970149253727,0.38805970149253727,,0.14489284190126467,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.12179487179487179,0.312,38.0,312.0
30,0.959,2,skewed_sklearn_20_to_1,0.38805970149253727,0.38805970149253727,,0.14502795558275217,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.11801242236024845,0.322,38.0,322.0
31,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.1444794138628539,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.12048192771084337,0.332,40.0,332.0
32,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14453444934553134,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.11695906432748537,0.342,40.0,342.0
33,0.962,2,skewed_sklearn_20_to_1,0.42424242424242425,0.42424242424242425,,0.14457337614963064,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.11363636363636363,0.352,40.0,352.0
34,0.962,2,skewed_sklearn_20_to_1,0.42424242424242425,0.42424242424242425,,0.14468697093572902,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.11049723756906077,0.362,40.0,362.0
35,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14416059512002782,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.11021505376344086,0.372,41.0,372.0
36,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14431265211743682,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.1099476439790576,0.382,42.0,382.0
37,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.1444188074290825,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.10714285714285714,0.392,42.0,392.0
38,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.1444963784833655,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.1044776119402985,0.402,42.0,402.0
39,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14465000344211845,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.10194174757281553,0.412,42.0,412.0
40,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.1447628531993123,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.0995260663507109,0.422,42.0,422.0
41,0.961,2,skewed_sklearn_20_to_1,0.39999999999999997,0.39999999999999997,,0.14486715423886565,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.09722222222222222,0.432,42.0,432.0
42,0.962,2,skewed_sklearn_20_to_1,0.42424242424242425,0.42424242424242425,,0.1449647681361372,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.09502262443438914,0.442,42.0,442.0
43,0.961,2,skewed_sklearn_20_to_1,0.4179104477611941,0.4179104477611941,,0.14419707129794906,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.09513274336283185,0.452,43.0,452.0
44,0.961,2,skewed_sklearn_20_to_1,0.4179104477611941,0.4179104477611941,,0.1442938653873057,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.09307359307359307,0.462,43.0,462.0
45,0.96,2,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.1436788970195856,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.09322033898305085,0.472,44.0,472.0
46,0.96,2,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14371302250942702,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.0912863070539419,0.482,44.0,482.0
47,0.961,2,skewed_sklearn_20_to_1,0.4179104477611941,0.4179104477611941,,0.14379957625164563,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.08943089430894309,0.492,44.0,492.0
48,0.961,2,skewed_sklearn_20_to_1,0.4179104477611941,0.4179104477611941,,0.14386346529661626,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.08764940239043825,0.502,44.0,502.0
49,0.962,2,skewed_sklearn_20_to_1,0.4411764705882352,0.4411764705882352,,0.14391761097084285,logistic_regression,1000.0,2.0,uncertainty,0.051,51.0,1000.0,0.0859375,0.512,44.0,512.0
0,0.862,3,skewed_sklearn_20_to_1,0.28125,0.28125,,0.3394450624871674,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.2727272727272727,0.022,6.0,22.0
1,0.898,3,skewed_sklearn_20_to_1,0.3013698630136986,0.3013698630136986,,0.24790784469535423,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.1875,0.032,6.0,32.0
2,0.922,3,skewed_sklearn_20_to_1,0.360655737704918,0.360655737704918,,0.2123763830041522,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.19047619047619047,0.042,8.0,42.0
3,0.925,3,skewed_sklearn_20_to_1,0.38016528925619836,0.38016528925619836,,0.2052024599390404,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.19230769230769232,0.052,10.0,52.0
4,0.935,3,skewed_sklearn_20_to_1,0.3809523809523809,0.3809523809523809,,0.20307700619037408,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.1774193548387097,0.062,11.0,62.0
5,0.949,3,skewed_sklearn_20_to_1,0.35443037974683544,0.35443037974683544,,0.16734677210649168,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.18055555555555555,0.072,13.0,72.0
6,0.96,3,skewed_sklearn_20_to_1,0.4594594594594595,0.4594594594594595,,0.16112572098539052,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.2073170731707317,0.082,17.0,82.0
7,0.959,3,skewed_sklearn_20_to_1,0.38805970149253727,0.38805970149253727,,0.15786140580988467,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.1956521739130435,0.092,18.0,92.0
8,0.96,3,skewed_sklearn_20_to_1,0.42857142857142855,0.42857142857142855,,0.15723437540461255,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.22549019607843138,0.102,23.0,102.0
9,0.96,3,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.15399977872208376,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.21428571428571427,0.112,24.0,112.0
10,0.959,3,skewed_sklearn_20_to_1,0.36923076923076925,0.36923076923076925,,0.15298659904029605,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.19672131147540983,0.122,24.0,122.0
11,0.959,3,skewed_sklearn_20_to_1,0.36923076923076925,0.36923076923076925,,0.14932287539887654,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.19696969696969696,0.132,26.0,132.0
12,0.957,3,skewed_sklearn_20_to_1,0.3384615384615385,0.3384615384615385,,0.14688604887432594,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.19718309859154928,0.142,28.0,142.0
13,0.96,3,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14544671352457528,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.19736842105263158,0.152,30.0,152.0
14,0.96,3,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14564036823559945,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.19135802469135801,0.162,31.0,162.0
15,0.96,3,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14550060288029512,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.18023255813953487,0.172,31.0,172.0
16,0.96,3,skewed_sklearn_20_to_1,0.3939393939393939,0.3939393939393939,,0.14537069746918582,logistic_regression,1000.0,3.0,uncertainty,0.051,51.0,1000.0,0.17032967032967034,0.182,31.0,182.0
